,item,a,b,start,end,passage,condition,first_mention,mentions_start,mentions_end,stim_number,knowledge_cue
734,book,Cameron,Ben,table,desk,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the table. Ben comes into the room. Ben moves the book to a desk. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
735,book,Cameron,Ben,desk,table,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the desk. Ben comes into the room. Ben moves the book to a table. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
736,book,Cameron,Ben,desk,bed,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the desk. Ben comes into the room. Ben moves the book to a bed. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
737,book,Cameron,Ben,bed,desk,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the bed. Ben comes into the room. Ben moves the book to a desk. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
738,book,Cameron,Sean,bed,table,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the bed. Sean comes into the room. Sean moves the book to a table. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
739,book,Cameron,Sean,table,bed,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the table. Sean comes into the room. Sean moves the book to a bed. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
740,book,Cameron,Sean,table,desk,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the table. Sean comes into the room. Sean moves the book to a desk. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
741,book,Cameron,Sean,desk,table,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the desk. Sean comes into the room. Sean moves the book to a table. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
742,book,Cameron,Sean,desk,bed,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the desk. Sean comes into the room. Sean moves the book to a bed. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
743,book,Cameron,Sean,bed,desk,"Cameron is reading a book. When Cameron is done, Cameron puts the book on the bed. Sean comes into the room. Sean moves the book to a desk. Cameron looks for the book on the [MASK] .",True belief,Start,1,1,1,Implicit
744,magazine,Lisa,Antonio,bed,table,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the bed. Antonio comes into the room. Antonio moves the magazine to a table. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
745,magazine,Lisa,Antonio,table,bed,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the table. Antonio comes into the room. Antonio moves the magazine to a bed. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
746,magazine,Lisa,Antonio,table,desk,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the table. Antonio comes into the room. Antonio moves the magazine to a desk. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
747,magazine,Lisa,Antonio,desk,table,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the desk. Antonio comes into the room. Antonio moves the magazine to a table. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
748,magazine,Lisa,Antonio,desk,bed,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the desk. Antonio comes into the room. Antonio moves the magazine to a bed. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
749,magazine,Lisa,Antonio,bed,desk,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the bed. Antonio comes into the room. Antonio moves the magazine to a desk. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
750,magazine,Lisa,Catherine,bed,table,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the bed. Catherine comes into the room. Catherine moves the magazine to a table. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
751,magazine,Lisa,Catherine,table,bed,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the table. Catherine comes into the room. Catherine moves the magazine to a bed. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
752,magazine,Lisa,Catherine,table,desk,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the table. Catherine comes into the room. Catherine moves the magazine to a desk. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
753,magazine,Lisa,Catherine,desk,table,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the desk. Catherine comes into the room. Catherine moves the magazine to a table. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
754,magazine,Lisa,Catherine,desk,bed,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the desk. Catherine comes into the room. Catherine moves the magazine to a bed. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
755,magazine,Lisa,Catherine,bed,desk,"Lisa is reading a magazine. When Lisa is done, Lisa puts the magazine on the bed. Catherine comes into the room. Catherine moves the magazine to a desk. Lisa looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
756,magazine,James,Catherine,bed,table,"James is reading a magazine. When James is done, James puts the magazine on the bed. Catherine comes into the room. Catherine moves the magazine to a table. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
757,magazine,James,Catherine,table,bed,"James is reading a magazine. When James is done, James puts the magazine on the table. Catherine comes into the room. Catherine moves the magazine to a bed. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
758,magazine,James,Catherine,table,desk,"James is reading a magazine. When James is done, James puts the magazine on the table. Catherine comes into the room. Catherine moves the magazine to a desk. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
759,magazine,James,Catherine,desk,table,"James is reading a magazine. When James is done, James puts the magazine on the desk. Catherine comes into the room. Catherine moves the magazine to a table. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
760,magazine,James,Catherine,desk,bed,"James is reading a magazine. When James is done, James puts the magazine on the desk. Catherine comes into the room. Catherine moves the magazine to a bed. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
761,magazine,James,Catherine,bed,desk,"James is reading a magazine. When James is done, James puts the magazine on the bed. Catherine comes into the room. Catherine moves the magazine to a desk. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
762,magazine,James,Tyler,bed,table,"James is reading a magazine. When James is done, James puts the magazine on the bed. Tyler comes into the room. Tyler moves the magazine to a table. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
763,magazine,James,Tyler,table,bed,"James is reading a magazine. When James is done, James puts the magazine on the table. Tyler comes into the room. Tyler moves the magazine to a bed. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
764,magazine,James,Tyler,table,desk,"James is reading a magazine. When James is done, James puts the magazine on the table. Tyler comes into the room. Tyler moves the magazine to a desk. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
765,magazine,James,Tyler,desk,table,"James is reading a magazine. When James is done, James puts the magazine on the desk. Tyler comes into the room. Tyler moves the magazine to a table. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
766,magazine,James,Tyler,desk,bed,"James is reading a magazine. When James is done, James puts the magazine on the desk. Tyler comes into the room. Tyler moves the magazine to a bed. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
767,magazine,James,Tyler,bed,desk,"James is reading a magazine. When James is done, James puts the magazine on the bed. Tyler comes into the room. Tyler moves the magazine to a desk. James looks for the magazine on the [MASK] .",True belief,Start,1,1,1,Implicit
768,book,Pamela,Sonja,bed,table,"Pamela is reading a book near the table. When Pamela is done, Pamela puts the book on the bed. Pamela leaves to get something to eat in the kitchen. Sonja comes in and moves the book to a table. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
769,book,Pamela,Sonja,table,bed,"Pamela is reading a book near the bed. When Pamela is done, Pamela puts the book on the table. Pamela leaves to get something to eat in the kitchen. Sonja comes in and moves the book to a bed. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
770,book,Pamela,Sonja,table,desk,"Pamela is reading a book near the desk. When Pamela is done, Pamela puts the book on the table. Pamela leaves to get something to eat in the kitchen. Sonja comes in and moves the book to a desk. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
771,book,Pamela,Sonja,desk,table,"Pamela is reading a book near the table. When Pamela is done, Pamela puts the book on the desk. Pamela leaves to get something to eat in the kitchen. Sonja comes in and moves the book to a table. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
772,book,Pamela,Sonja,desk,bed,"Pamela is reading a book near the bed. When Pamela is done, Pamela puts the book on the desk. Pamela leaves to get something to eat in the kitchen. Sonja comes in and moves the book to a bed. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
773,book,Pamela,Sonja,bed,desk,"Pamela is reading a book near the desk. When Pamela is done, Pamela puts the book on the bed. Pamela leaves to get something to eat in the kitchen. Sonja comes in and moves the book to a desk. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
774,book,Pamela,Marta,bed,table,"Pamela is reading a book near the table. When Pamela is done, Pamela puts the book on the bed. Pamela leaves to get something to eat in the kitchen. Marta comes in and moves the book to a table. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
775,book,Pamela,Marta,table,bed,"Pamela is reading a book near the bed. When Pamela is done, Pamela puts the book on the table. Pamela leaves to get something to eat in the kitchen. Marta comes in and moves the book to a bed. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
776,book,Pamela,Marta,table,desk,"Pamela is reading a book near the desk. When Pamela is done, Pamela puts the book on the table. Pamela leaves to get something to eat in the kitchen. Marta comes in and moves the book to a desk. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
777,book,Pamela,Marta,desk,table,"Pamela is reading a book near the table. When Pamela is done, Pamela puts the book on the desk. Pamela leaves to get something to eat in the kitchen. Marta comes in and moves the book to a table. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
778,book,Pamela,Marta,desk,bed,"Pamela is reading a book near the bed. When Pamela is done, Pamela puts the book on the desk. Pamela leaves to get something to eat in the kitchen. Marta comes in and moves the book to a bed. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
779,book,Pamela,Marta,bed,desk,"Pamela is reading a book near the desk. When Pamela is done, Pamela puts the book on the bed. Pamela leaves to get something to eat in the kitchen. Marta comes in and moves the book to a desk. Then Pamela comes back into the room. Pamela looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
780,book,Antonio,Marta,bed,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the bed. Antonio leaves to get something to eat in the kitchen. Marta comes in and moves the book to a table. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
781,book,Antonio,Marta,table,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the table. Antonio leaves to get something to eat in the kitchen. Marta comes in and moves the book to a bed. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
782,book,Antonio,Marta,table,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the table. Antonio leaves to get something to eat in the kitchen. Marta comes in and moves the book to a desk. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
783,book,Antonio,Marta,desk,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the desk. Antonio leaves to get something to eat in the kitchen. Marta comes in and moves the book to a table. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
784,book,Antonio,Marta,desk,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the desk. Antonio leaves to get something to eat in the kitchen. Marta comes in and moves the book to a bed. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
785,book,Antonio,Marta,bed,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the bed. Antonio leaves to get something to eat in the kitchen. Marta comes in and moves the book to a desk. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
786,book,Antonio,Sean,bed,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the bed. Antonio leaves to get something to eat in the kitchen. Sean comes in and moves the book to a table. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
787,book,Antonio,Sean,table,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the table. Antonio leaves to get something to eat in the kitchen. Sean comes in and moves the book to a bed. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
788,book,Antonio,Sean,table,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the table. Antonio leaves to get something to eat in the kitchen. Sean comes in and moves the book to a desk. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
789,book,Antonio,Sean,desk,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the desk. Antonio leaves to get something to eat in the kitchen. Sean comes in and moves the book to a table. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
790,book,Antonio,Sean,desk,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the desk. Antonio leaves to get something to eat in the kitchen. Sean comes in and moves the book to a bed. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
791,book,Antonio,Sean,bed,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the bed. Antonio leaves to get something to eat in the kitchen. Sean comes in and moves the book to a desk. Then Antonio comes back into the room. Antonio looks for the book on the [MASK] .",False belief,End,1,2,1,Implicit
792,magazine,Marta,Lisa,bed,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the bed. Marta leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a table. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
793,magazine,Marta,Lisa,table,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the table. Marta leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a bed. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
794,magazine,Marta,Lisa,table,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the table. Marta leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a desk. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
795,magazine,Marta,Lisa,desk,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the desk. Marta leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a table. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
796,magazine,Marta,Lisa,desk,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the desk. Marta leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a bed. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
797,magazine,Marta,Lisa,bed,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the bed. Marta leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a desk. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
798,magazine,Marta,James,bed,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the bed. Marta leaves to get something to eat in the kitchen. James comes in and moves the magazine to a table. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
799,magazine,Marta,James,table,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the table. Marta leaves to get something to eat in the kitchen. James comes in and moves the magazine to a bed. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
800,magazine,Marta,James,table,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the table. Marta leaves to get something to eat in the kitchen. James comes in and moves the magazine to a desk. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
801,magazine,Marta,James,desk,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the desk. Marta leaves to get something to eat in the kitchen. James comes in and moves the magazine to a table. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
802,magazine,Marta,James,desk,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the desk. Marta leaves to get something to eat in the kitchen. James comes in and moves the magazine to a bed. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
803,magazine,Marta,James,bed,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the bed. Marta leaves to get something to eat in the kitchen. James comes in and moves the magazine to a desk. Then Marta comes back into the room. Marta looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
804,magazine,Cameron,Lisa,bed,table,"Cameron is reading a magazine near the table. When Cameron is done, Cameron puts the magazine on the bed. Cameron leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a table. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
805,magazine,Cameron,Lisa,table,bed,"Cameron is reading a magazine near the bed. When Cameron is done, Cameron puts the magazine on the table. Cameron leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a bed. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
806,magazine,Cameron,Lisa,table,desk,"Cameron is reading a magazine near the desk. When Cameron is done, Cameron puts the magazine on the table. Cameron leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a desk. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
807,magazine,Cameron,Lisa,desk,table,"Cameron is reading a magazine near the table. When Cameron is done, Cameron puts the magazine on the desk. Cameron leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a table. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
808,magazine,Cameron,Lisa,desk,bed,"Cameron is reading a magazine near the bed. When Cameron is done, Cameron puts the magazine on the desk. Cameron leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a bed. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
809,magazine,Cameron,Lisa,bed,desk,"Cameron is reading a magazine near the desk. When Cameron is done, Cameron puts the magazine on the bed. Cameron leaves to get something to eat in the kitchen. Lisa comes in and moves the magazine to a desk. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
810,magazine,Cameron,Ben,bed,table,"Cameron is reading a magazine near the table. When Cameron is done, Cameron puts the magazine on the bed. Cameron leaves to get something to eat in the kitchen. Ben comes in and moves the magazine to a table. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
811,magazine,Cameron,Ben,table,bed,"Cameron is reading a magazine near the bed. When Cameron is done, Cameron puts the magazine on the table. Cameron leaves to get something to eat in the kitchen. Ben comes in and moves the magazine to a bed. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
812,magazine,Cameron,Ben,table,desk,"Cameron is reading a magazine near the desk. When Cameron is done, Cameron puts the magazine on the table. Cameron leaves to get something to eat in the kitchen. Ben comes in and moves the magazine to a desk. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
813,magazine,Cameron,Ben,desk,table,"Cameron is reading a magazine near the table. When Cameron is done, Cameron puts the magazine on the desk. Cameron leaves to get something to eat in the kitchen. Ben comes in and moves the magazine to a table. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
814,magazine,Cameron,Ben,desk,bed,"Cameron is reading a magazine near the bed. When Cameron is done, Cameron puts the magazine on the desk. Cameron leaves to get something to eat in the kitchen. Ben comes in and moves the magazine to a bed. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
815,magazine,Cameron,Ben,bed,desk,"Cameron is reading a magazine near the desk. When Cameron is done, Cameron puts the magazine on the bed. Cameron leaves to get something to eat in the kitchen. Ben comes in and moves the magazine to a desk. Then Cameron comes back into the room. Cameron looks for the magazine on the [MASK] .",False belief,End,1,2,1,Implicit
816,book,Antonio,Tyler,bed,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the bed. Tyler comes into the room. Tyler moves the book to a table. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
817,book,Antonio,Tyler,table,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the table. Tyler comes into the room. Tyler moves the book to a bed. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
818,book,Antonio,Tyler,table,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the table. Tyler comes into the room. Tyler moves the book to a desk. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
819,book,Antonio,Tyler,desk,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the desk. Tyler comes into the room. Tyler moves the book to a table. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
820,book,Antonio,Tyler,desk,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the desk. Tyler comes into the room. Tyler moves the book to a bed. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
821,book,Antonio,Tyler,bed,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the bed. Tyler comes into the room. Tyler moves the book to a desk. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
822,book,Antonio,Ben,bed,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the bed. Ben comes into the room. Ben moves the book to a table. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
823,book,Antonio,Ben,table,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the table. Ben comes into the room. Ben moves the book to a bed. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
824,book,Antonio,Ben,table,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the table. Ben comes into the room. Ben moves the book to a desk. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
825,book,Antonio,Ben,desk,table,"Antonio is reading a book near the table. When Antonio is done, Antonio puts the book on the desk. Ben comes into the room. Ben moves the book to a table. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
826,book,Antonio,Ben,desk,bed,"Antonio is reading a book near the bed. When Antonio is done, Antonio puts the book on the desk. Ben comes into the room. Ben moves the book to a bed. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
827,book,Antonio,Ben,bed,desk,"Antonio is reading a book near the desk. When Antonio is done, Antonio puts the book on the bed. Ben comes into the room. Ben moves the book to a desk. Antonio looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
828,book,Pamela,Ben,bed,table,"Pamela is reading a book near the table. When Pamela is done, Pamela puts the book on the bed. Ben comes into the room. Ben moves the book to a table. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
829,book,Pamela,Ben,table,bed,"Pamela is reading a book near the bed. When Pamela is done, Pamela puts the book on the table. Ben comes into the room. Ben moves the book to a bed. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
830,book,Pamela,Ben,table,desk,"Pamela is reading a book near the desk. When Pamela is done, Pamela puts the book on the table. Ben comes into the room. Ben moves the book to a desk. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
831,book,Pamela,Ben,desk,table,"Pamela is reading a book near the table. When Pamela is done, Pamela puts the book on the desk. Ben comes into the room. Ben moves the book to a table. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
832,book,Pamela,Ben,desk,bed,"Pamela is reading a book near the bed. When Pamela is done, Pamela puts the book on the desk. Ben comes into the room. Ben moves the book to a bed. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
833,book,Pamela,Ben,bed,desk,"Pamela is reading a book near the desk. When Pamela is done, Pamela puts the book on the bed. Ben comes into the room. Ben moves the book to a desk. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
834,book,Pamela,Marta,bed,table,"Pamela is reading a book near the table. When Pamela is done, Pamela puts the book on the bed. Marta comes into the room. Marta moves the book to a table. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
835,book,Pamela,Marta,table,bed,"Pamela is reading a book near the bed. When Pamela is done, Pamela puts the book on the table. Marta comes into the room. Marta moves the book to a bed. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
836,book,Pamela,Marta,table,desk,"Pamela is reading a book near the desk. When Pamela is done, Pamela puts the book on the table. Marta comes into the room. Marta moves the book to a desk. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
837,book,Pamela,Marta,desk,table,"Pamela is reading a book near the table. When Pamela is done, Pamela puts the book on the desk. Marta comes into the room. Marta moves the book to a table. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
838,book,Pamela,Marta,desk,bed,"Pamela is reading a book near the bed. When Pamela is done, Pamela puts the book on the desk. Marta comes into the room. Marta moves the book to a bed. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
839,book,Pamela,Marta,bed,desk,"Pamela is reading a book near the desk. When Pamela is done, Pamela puts the book on the bed. Marta comes into the room. Marta moves the book to a desk. Pamela looks for the book on the [MASK] .",True belief,End,1,2,1,Implicit
840,magazine,Ben,Lisa,bed,table,"Ben is reading a magazine near the table. When Ben is done, Ben puts the magazine on the bed. Lisa comes into the room. Lisa moves the magazine to a table. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
841,magazine,Ben,Lisa,table,bed,"Ben is reading a magazine near the bed. When Ben is done, Ben puts the magazine on the table. Lisa comes into the room. Lisa moves the magazine to a bed. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
842,magazine,Ben,Lisa,table,desk,"Ben is reading a magazine near the desk. When Ben is done, Ben puts the magazine on the table. Lisa comes into the room. Lisa moves the magazine to a desk. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
843,magazine,Ben,Lisa,desk,table,"Ben is reading a magazine near the table. When Ben is done, Ben puts the magazine on the desk. Lisa comes into the room. Lisa moves the magazine to a table. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
844,magazine,Ben,Lisa,desk,bed,"Ben is reading a magazine near the bed. When Ben is done, Ben puts the magazine on the desk. Lisa comes into the room. Lisa moves the magazine to a bed. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
845,magazine,Ben,Lisa,bed,desk,"Ben is reading a magazine near the desk. When Ben is done, Ben puts the magazine on the bed. Lisa comes into the room. Lisa moves the magazine to a desk. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
