,Unnamed: 0,Item,Condition,Condition code,Scenario,Modified,First_mention,Recent_mention,prior_mentions_start,prior_mentions_end,num_sentences,probability,belief,consistency,final_word,masked_passages
1933,1933,97,3,FB-C,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. Mark was near the kitchen. When Mark wanted to drink the bottle of wine he looked in the kitchen.",Yes,Start,Start,2,1,4,0.8530290126800537,FB,C,kitchen,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. Mark was near the kitchen. When Mark wanted to drink the bottle of wine he looked in the [MASK] ."
1934,1934,97,3,FB-C,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. Mark was near the cellar. When Mark wanted to drink the bottle of wine he looked in the kitchen.",Yes,Start,End,1,2,4,0.23633678257465365,FB,C,kitchen,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. Mark was near the cellar. When Mark wanted to drink the bottle of wine he looked in the [MASK] ."
1935,1935,97,4,FB-IC,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. When Mark wanted to drink the bottle of wine he looked in the cellar.",No,Start,End,1,1,3,0.10048871487379075,FB,IC,cellar,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. When Mark wanted to drink the bottle of wine he looked in the [MASK] ."
1936,1936,97,4,FB-IC,"Mark passed by the cellar. Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. When Mark wanted to drink the bottle of wine he looked in the cellar.",Yes,End,End,1,2,4,0.18653047084808347,FB,IC,cellar,"Mark passed by the cellar. Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. When Mark wanted to drink the bottle of wine he looked in the [MASK] ."
1937,1937,97,4,FB-IC,"Mark passed by the kitchen. Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. When Mark wanted to drink the bottle of wine he looked in the cellar.",Yes,Start,End,2,1,4,0.2741338908672333,FB,IC,cellar,"Mark passed by the kitchen. Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. When Mark wanted to drink the bottle of wine he looked in the [MASK] ."
1938,1938,97,4,FB-IC,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. Mark was near the kitchen. When Mark wanted to drink the bottle of wine he looked in the cellar.",Yes,Start,Start,2,1,4,0.002591003896668553,FB,IC,cellar,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. Mark was near the kitchen. When Mark wanted to drink the bottle of wine he looked in the [MASK] ."
1939,1939,97,4,FB-IC,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. Mark was near the cellar. When Mark wanted to drink the bottle of wine he looked in the cellar.",Yes,Start,End,1,2,4,0.27567794919013977,FB,IC,cellar,"Mark bought a bottle of wine after work and put it in the kitchen.  While Mark was out the house, Jane moved the bottle of wine to the cellar. Mark was near the cellar. When Mark wanted to drink the bottle of wine he looked in the [MASK] ."
1940,1940,98,1,TB-C,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the armchair.",No,Start,End,1,1,3,1.8538379663368677e-05,TB,C,armchair,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1941,1941,98,1,TB-C,"Spencer passed by the armchair. Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the armchair.",Yes,End,End,1,2,4,0.0009338714880868794,TB,C,armchair,"Spencer passed by the armchair. Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1942,1942,98,1,TB-C,"Spencer passed by the floor. Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the armchair.",Yes,Start,End,2,1,4,0.0008187451167032124,TB,C,armchair,"Spencer passed by the floor. Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1943,1943,98,1,TB-C,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. Spencer was near the floor. When Spencer wanted to wear his jumper he looked on the armchair.",Yes,Start,Start,2,1,4,4.7734389227116514e-05,TB,C,armchair,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. Spencer was near the floor. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1944,1944,98,1,TB-C,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. Spencer was near the armchair. When Spencer wanted to wear his jumper he looked on the armchair.",Yes,Start,End,1,2,4,0.004116831813007592,TB,C,armchair,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. Spencer was near the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1945,1945,98,2,TB-IC,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the floor.",No,Start,End,1,1,3,0.06099301576614379,TB,IC,floor,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1946,1946,98,2,TB-IC,"Spencer passed by the armchair. Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the floor.",Yes,End,End,1,2,4,0.15916427969932556,TB,IC,floor,"Spencer passed by the armchair. Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1947,1947,98,2,TB-IC,"Spencer passed by the floor. Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the floor.",Yes,Start,End,2,1,4,0.4028483033180237,TB,IC,floor,"Spencer passed by the floor. Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1948,1948,98,2,TB-IC,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. Spencer was near the floor. When Spencer wanted to wear his jumper he looked on the floor.",Yes,Start,Start,2,1,4,0.5046124458312988,TB,IC,floor,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. Spencer was near the floor. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1949,1949,98,2,TB-IC,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. Spencer was near the armchair. When Spencer wanted to wear his jumper he looked on the floor.",Yes,Start,End,1,2,4,0.09063740819692612,TB,IC,floor,"Spencer took off his woolly jumper and threw it on the floor.  Later, Spencer spied his wife move the jumper to the armchair. Spencer was near the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1950,1950,98,3,FB-C,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the floor.",No,Start,End,1,1,3,0.0006099914317019283,FB,C,floor,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1951,1951,98,3,FB-C,"Spencer passed by the armchair. Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the floor.",Yes,End,End,1,2,4,0.10231012850999832,FB,C,floor,"Spencer passed by the armchair. Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1952,1952,98,3,FB-C,"Spencer passed by the floor. Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the floor.",Yes,Start,End,2,1,4,0.04320666939020156,FB,C,floor,"Spencer passed by the floor. Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1953,1953,98,3,FB-C,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. Spencer was near the floor. When Spencer wanted to wear his jumper he looked on the floor.",Yes,Start,Start,2,1,4,0.7319052815437317,FB,C,floor,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. Spencer was near the floor. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1954,1954,98,3,FB-C,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. Spencer was near the armchair. When Spencer wanted to wear his jumper he looked on the floor.",Yes,Start,End,1,2,4,0.048324339091777795,FB,C,floor,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. Spencer was near the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1955,1955,98,4,FB-IC,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the armchair.",No,Start,End,1,1,3,1.5177392015175433e-05,FB,IC,armchair,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1956,1956,98,4,FB-IC,"Spencer passed by the armchair. Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the armchair.",Yes,End,End,1,2,4,0.0009875824907794595,FB,IC,armchair,"Spencer passed by the armchair. Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1957,1957,98,4,FB-IC,"Spencer passed by the floor. Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the armchair.",Yes,Start,End,2,1,4,0.0001711801742203535,FB,IC,armchair,"Spencer passed by the floor. Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1958,1958,98,4,FB-IC,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. Spencer was near the floor. When Spencer wanted to wear his jumper he looked on the armchair.",Yes,Start,Start,2,1,4,0.0020763406064361334,FB,IC,armchair,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. Spencer was near the floor. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1959,1959,98,4,FB-IC,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. Spencer was near the armchair. When Spencer wanted to wear his jumper he looked on the armchair.",Yes,Start,End,1,2,4,0.08961617201566695,FB,IC,armchair,"Spencer took off his woolly jumper and threw it on the floor.  While Spencer was in the shower, his wife moved the jumper to the armchair. Spencer was near the armchair. When Spencer wanted to wear his jumper he looked on the [MASK] ."
1960,1960,99,1,TB-C,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the kitbag.",No,Start,End,1,1,3,2.398074002485371e-06,TB,C,kitbag,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1961,1961,99,1,TB-C,"Freya passed by the kitbag. Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the kitbag.",Yes,End,End,1,2,4,1.052776269716559e-06,TB,C,kitbag,"Freya passed by the kitbag. Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1962,1962,99,1,TB-C,"Freya passed by the box. Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the kitbag.",Yes,Start,End,2,1,4,1.4747399745829175e-06,TB,C,kitbag,"Freya passed by the box. Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1963,1963,99,1,TB-C,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. Freya was near the box. When Freya wanted to wear her ballet shoes she looked in the kitbag.",Yes,Start,Start,2,1,4,1.2177976032035078e-06,TB,C,kitbag,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. Freya was near the box. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1964,1964,99,1,TB-C,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. Freya was near the kitbag. When Freya wanted to wear her ballet shoes she looked in the kitbag.",Yes,Start,End,1,2,4,2.0473918993957358e-05,TB,C,kitbag,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. Freya was near the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1965,1965,99,2,TB-IC,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the box.",No,Start,End,1,1,3,0.878561794757843,TB,IC,box,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1966,1966,99,2,TB-IC,"Freya passed by the kitbag. Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the box.",Yes,End,End,1,2,4,0.961367130279541,TB,IC,box,"Freya passed by the kitbag. Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1967,1967,99,2,TB-IC,"Freya passed by the box. Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the box.",Yes,Start,End,2,1,4,0.9602240920066833,TB,IC,box,"Freya passed by the box. Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1968,1968,99,2,TB-IC,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. Freya was near the box. When Freya wanted to wear her ballet shoes she looked in the box.",Yes,Start,Start,2,1,4,0.9797194600105286,TB,IC,box,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. Freya was near the box. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1969,1969,99,2,TB-IC,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. Freya was near the kitbag. When Freya wanted to wear her ballet shoes she looked in the box.",Yes,Start,End,1,2,4,0.7211771011352539,TB,IC,box,"Freya took off the new ballet shoes and put them back in the box.  Later, Freya noticed her Mum move the ballet shoes to the kitbag. Freya was near the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1970,1970,99,3,FB-C,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the box.",No,Start,End,1,1,3,0.760844886302948,FB,C,box,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1971,1971,99,3,FB-C,"Freya passed by the kitbag. Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the box.",Yes,End,End,1,2,4,0.9298625588417053,FB,C,box,"Freya passed by the kitbag. Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1972,1972,99,3,FB-C,"Freya passed by the box. Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the box.",Yes,Start,End,2,1,4,0.8984421491622925,FB,C,box,"Freya passed by the box. Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1973,1973,99,3,FB-C,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. Freya was near the box. When Freya wanted to wear her ballet shoes she looked in the box.",Yes,Start,Start,2,1,4,0.9573866128921509,FB,C,box,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. Freya was near the box. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1974,1974,99,3,FB-C,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. Freya was near the kitbag. When Freya wanted to wear her ballet shoes she looked in the box.",Yes,Start,End,1,2,4,0.7328529953956604,FB,C,box,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. Freya was near the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1975,1975,99,4,FB-IC,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the kitbag.",No,Start,End,1,1,3,2.6600396267895117e-06,FB,IC,kitbag,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1976,1976,99,4,FB-IC,"Freya passed by the kitbag. Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the kitbag.",Yes,End,End,1,2,4,6.825009108979431e-07,FB,IC,kitbag,"Freya passed by the kitbag. Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1977,1977,99,4,FB-IC,"Freya passed by the box. Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the kitbag.",Yes,Start,End,2,1,4,7.02976024058444e-07,FB,IC,kitbag,"Freya passed by the box. Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1978,1978,99,4,FB-IC,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. Freya was near the box. When Freya wanted to wear her ballet shoes she looked in the kitbag.",Yes,Start,Start,2,1,4,5.629370321003084e-07,FB,IC,kitbag,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. Freya was near the box. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1979,1979,99,4,FB-IC,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. Freya was near the kitbag. When Freya wanted to wear her ballet shoes she looked in the kitbag.",Yes,Start,End,1,2,4,2.8445642783481154e-06,FB,IC,kitbag,"Freya took off the new ballet shoes and put them back in the box.  While Freya was playing outside, her Mum moved the ballet shoes to the kitbag. Freya was near the kitbag. When Freya wanted to wear her ballet shoes she looked in the [MASK] ."
1980,1980,100,1,TB-C,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the lounge.",No,Start,End,1,1,3,0.006199113093316556,TB,C,lounge,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1981,1981,100,1,TB-C,"Judith passed by the lounge. Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the lounge.",Yes,End,End,1,2,4,0.12651868164539334,TB,C,lounge,"Judith passed by the lounge. Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1982,1982,100,1,TB-C,"Judith passed by the study. Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the lounge.",Yes,Start,End,2,1,4,0.012787844985723494,TB,C,lounge,"Judith passed by the study. Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1983,1983,100,1,TB-C,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. Judith was near the study. When Judith wanted to admire the portrait she looked in the lounge.",Yes,Start,Start,2,1,4,0.00997584871947765,TB,C,lounge,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. Judith was near the study. When Judith wanted to admire the portrait she looked in the [MASK] ."
1984,1984,100,1,TB-C,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. Judith was near the lounge. When Judith wanted to admire the portrait she looked in the lounge.",Yes,Start,End,1,2,4,0.39625588059425354,TB,C,lounge,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. Judith was near the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1985,1985,100,2,TB-IC,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the study.",No,Start,End,1,1,3,0.02053051069378853,TB,IC,study,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1986,1986,100,2,TB-IC,"Judith passed by the lounge. Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the study.",Yes,End,End,1,2,4,0.10350684076547623,TB,IC,study,"Judith passed by the lounge. Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1987,1987,100,2,TB-IC,"Judith passed by the study. Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the study.",Yes,Start,End,2,1,4,0.01079991646111011,TB,IC,study,"Judith passed by the study. Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1988,1988,100,2,TB-IC,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. Judith was near the study. When Judith wanted to admire the portrait she looked in the study.",Yes,Start,Start,2,1,4,0.3247376084327698,TB,IC,study,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. Judith was near the study. When Judith wanted to admire the portrait she looked in the [MASK] ."
1989,1989,100,2,TB-IC,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. Judith was near the lounge. When Judith wanted to admire the portrait she looked in the study.",Yes,Start,End,1,2,4,0.03544852137565613,TB,IC,study,"Judith finished the portrait and left it to dry in the study.  Later, Judith witnessed Alan move the portrait to the lounge. Judith was near the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1990,1990,100,3,FB-C,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the study.",No,Start,End,1,1,3,0.032882329076528556,FB,C,study,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1991,1991,100,3,FB-C,"Judith passed by the lounge. Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the study.",Yes,End,End,1,2,4,0.18147677183151245,FB,C,study,"Judith passed by the lounge. Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1992,1992,100,3,FB-C,"Judith passed by the study. Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the study.",Yes,Start,End,2,1,4,0.003377205692231655,FB,C,study,"Judith passed by the study. Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1993,1993,100,3,FB-C,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. Judith was near the study. When Judith wanted to admire the portrait she looked in the study.",Yes,Start,Start,2,1,4,0.6880665421485901,FB,C,study,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. Judith was near the study. When Judith wanted to admire the portrait she looked in the [MASK] ."
1994,1994,100,3,FB-C,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. Judith was near the lounge. When Judith wanted to admire the portrait she looked in the study.",Yes,Start,End,1,2,4,0.051214855164289474,FB,C,study,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. Judith was near the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1995,1995,100,4,FB-IC,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the lounge.",No,Start,End,1,1,3,0.09638940542936326,FB,IC,lounge,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1996,1996,100,4,FB-IC,"Judith passed by the lounge. Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the lounge.",Yes,End,End,1,2,4,0.10746319591999053,FB,IC,lounge,"Judith passed by the lounge. Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
